person,received_offer_counts,viewed_rates,completed_rates,pro_bogo-10-10-5,pro_bogo-10-10-7,pro_bogo-5-5-5,pro_bogo-5-5-7,pro_discount-2-10-10,pro_discount-2-10-7,pro_discount-3-7-7,pro_discount-5-20-10,pro_informational-0-0-3,time_spent,avg_sales_norm,avg_sales_pro,tnp_count,tp_count,trans_pro_ratio,trans_count,trans_per_hr,have_pi,gen_F,gen_M,gen_O,gen_UN,age_0-20,age_21-40,age_41-60,age_61-80,age_80+,inc_0-20k,inc_20-40k,inc_40-60k,inc_60-80k,inc_80-100k,inc_100-120k,mem_2013,mem_2014,mem_2015,mem_2016,mem_2017,mem_2018
67b61dd5047246a99a5966acd9253f0f,3,0.3333333333333333,0.6666666666666666,0,0,0,1,1,0,0,0,0,384,9.31,13.35,8.0,1.0,0.1111111111111111,9.0,0.0234375,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
67c19b4c8145412b8c89528d6e1d36f1,2,1.0,0.0,0,1,1,0,0,0,0,0,0,102,13.71,,3.0,,,,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67c5378162d84c539292e3264eea8f70,1,1.0,0.0,0,0,0,0,0,0,1,0,0,30,1.375,,2.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
67ce04ebd36048d7a0dbc0dbca18db89,2,1.0,0.0,0,1,0,0,0,0,0,0,1,0,,3.88,,1.0,,,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67ce1a3e90f748b2b21723186529bdc2,3,1.0,0.6666666666666666,0,0,0,0,1,0,1,0,0,306,30.444,25.06,5.0,2.0,0.2857142857142857,7.0,0.02287581699346405,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
67d07ddc731f420ead3ee2ff451b72ad,2,1.0,0.0,1,0,0,0,0,0,0,0,0,336,,0.775,,2.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67dbaaa6f68a4c029eec9a4d51b6ba5a,3,1.0,0.6666666666666666,0,1,1,0,0,0,1,0,0,486,2.025,4.58,6.0,8.0,0.5714285714285714,14.0,0.02880658436213992,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
67dd3aa9a8d64c91b2bb41dfaee546f5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,72,34.175,,2.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67e081badab74950badc43b31cd14abe,3,0.6666666666666666,0.6666666666666666,1,0,0,1,0,0,0,0,0,132,12.81,16.46,3.0,2.0,0.4,5.0,0.03787878787878788,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
67e28b7e5ee54bd9a1c1ced1cb359148,4,1.0,0.75,0,1,0,0,0,0,1,1,1,414,17.288,132.302,5.0,5.0,0.5,10.0,0.024154589371980676,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
67e6be3bd5c44381b3e2dfe9170ada94,1,1.0,0.0,0,0,0,0,0,0,0,0,1,42,5.795,,2.0,,,,,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
67f05b562e2b49ce9063c9457bc83159,2,0.5,0.5,0,0,1,1,0,0,0,0,0,270,7.663333333333334,0.5,3.0,1.0,0.25,4.0,0.014814814814814815,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67f0ab11e5694035baa4a0a956ad0500,2,0.5,0.5,0,0,1,0,0,0,0,1,0,12,674.48,29.76,1.0,1.0,0.5,2.0,0.16666666666666666,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
67f1a9d497ee467ca2a679c84bb387a0,1,1.0,0.0,1,0,0,0,0,0,0,0,0,270,,4.06,,3.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67fc25500b6b42fd923318fea3c136cb,2,0.5,0.0,0,0,0,0,0,1,1,0,0,270,4.316666666666666,3.118,3.0,5.0,0.625,8.0,0.02962962962962963,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68012cc999eb42fda88b5f9b54603d9c,1,1.0,1.0,0,0,0,1,0,0,0,0,0,438,5.33,4.0183333333333335,10.0,6.0,0.375,16.0,0.0365296803652968,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6808135c7f4b49a5991b1eabb4f2b51b,2,1.0,0.5,0,0,0,0,1,0,0,0,0,138,27.11,18.32,1.0,1.0,0.5,2.0,0.014492753623188406,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68081ac19eae44ba99b47c8e1d4161a4,3,1.0,1.0,1,0,1,0,0,0,0,1,0,402,10.99,14.75,4.0,2.0,0.3333333333333333,6.0,0.014925373134328358,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
680c57ee0e6e46c49c1f701e4c371d0c,3,1.0,1.0,0,1,1,0,0,1,0,0,0,420,14.685625,14.293333333333335,16.0,3.0,0.15789473684210525,19.0,0.04523809523809524,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
680e1703781a4f93a7a4616fc22e260d,2,1.0,0.5,0,0,0,0,0,0,1,0,0,396,24.63,17.473333333333333,4.0,3.0,0.42857142857142855,7.0,0.017676767676767676,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
680eaabd027747e88cf77ac89a978778,1,1.0,0.0,0,0,0,1,0,0,0,0,0,192,1.88,3.52,1.0,1.0,0.5,2.0,0.010416666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
680fa93d47c14cac99128972256f9265,2,1.0,0.0,1,0,0,0,0,1,0,0,0,198,2.12,1.1525,1.0,4.0,0.8,5.0,0.025252525252525252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
680fc72906a1408abdb350adc8c35667,2,1.0,1.0,0,1,0,0,1,0,0,0,0,186,10.556666666666667,16.29,3.0,1.0,0.25,4.0,0.021505376344086023,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
681135bb7b08436cb7488c666968993c,3,0.6666666666666666,0.0,1,0,0,0,1,1,0,0,0,426,0.59,0.632,2.0,5.0,0.7142857142857143,7.0,0.01643192488262911,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
681634754d6e499f9d87ab72e5759b66,2,0.5,0.5,0,0,0,0,0,0,1,0,0,312,7.734,8.28,5.0,1.0,0.16666666666666666,6.0,0.019230769230769232,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
681ad9de9d854246a517376db27d4cc1,2,1.0,0.5,1,0,0,0,0,0,0,0,0,282,12.36,14.61,2.0,3.0,0.6,5.0,0.01773049645390071,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
681e7f69b5084b7cb96529ac67513f23,2,1.0,0.0,0,0,0,1,0,0,0,1,0,180,,1.0325,,4.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
681f57254d5541e0a9b5948929811bce,3,1.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,414,24.927500000000002,22.343333333333334,4.0,3.0,0.42857142857142855,7.0,0.016908212560386472,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
68213b08d99a4ae1b0dcb72aebd9aa35,2,0.5,0.0,0,0,1,0,0,0,0,0,0,0,,0.48,,1.0,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
68275bf750654990bf5e7479aed56241,3,1.0,1.0,0,2,0,0,1,0,0,0,0,318,20.8925,11.975,4.0,2.0,0.3333333333333333,6.0,0.018867924528301886,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
682db591325946118a74447bdb891603,3,1.0,1.0,1,0,1,1,0,0,0,0,0,456,21.357142857142858,19.099999999999998,7.0,3.0,0.3,10.0,0.021929824561403508,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
682de3c9fe1a4356978e1b2be4521fdf,2,0.5,0.0,0,1,0,0,0,0,0,0,1,276,1.4,4.625,4.0,4.0,0.5,8.0,0.028985507246376812,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
682e67b90c0d42a1bf05b01c9f676be4,1,1.0,1.0,0,0,0,0,0,1,0,0,0,180,8.965,12.85,2.0,1.0,0.3333333333333333,3.0,0.016666666666666666,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6833c0c2069842cdbfda43ea47e64620,3,1.0,0.6666666666666666,1,0,0,0,1,0,0,0,1,402,10.972,16.44333333333333,5.0,3.0,0.375,8.0,0.01990049751243781,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6835293ad93c4b2daa148395a0729408,2,1.0,1.0,0,1,1,0,0,0,0,0,0,468,5.1866666666666665,5.0925,6.0,4.0,0.4,10.0,0.021367521367521368,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
683acb8bd8f5406ea3ee9cdf1d49c96a,2,1.0,0.5,0,0,0,1,0,0,0,0,1,150,14.54,16.445,1.0,2.0,0.6666666666666666,3.0,0.02,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
683cc3d7e6974945ae2b60244d3c3b80,2,1.0,0.5,1,0,0,0,0,0,1,0,0,222,,3.4509999999999996,,10.0,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
683d4ab8958245f28bad581931ef14cb,2,1.0,0.0,1,0,0,0,0,1,0,0,0,480,2.355,1.6300000000000001,2.0,6.0,0.75,8.0,0.016666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
683e5e45c24849fdb1b0bcde6121cc28,2,1.0,0.5,0,0,1,0,0,0,0,0,1,354,2.9766666666666666,2.7225,3.0,4.0,0.5714285714285714,7.0,0.01977401129943503,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6843c2efb2214938a304a6cd52389c08,3,0.6666666666666666,0.0,0,1,0,0,0,1,0,0,0,66,26.27,,3.0,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6844010b939a46438894e0368b7431d1,3,1.0,0.0,0,0,0,0,0,1,1,0,1,402,1.24,1.4875,2.0,4.0,0.6666666666666666,6.0,0.014925373134328358,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
684644265732451ba78dbcb6b639c1c6,3,0.6666666666666666,1.0,0,0,1,0,1,0,1,0,0,384,3.24625,4.712,8.0,5.0,0.38461538461538464,13.0,0.033854166666666664,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
684d8959375740619546c0700835d7b3,2,0.5,0.5,0,0,0,0,0,0,1,0,0,174,21.455,23.45,2.0,1.0,0.3333333333333333,3.0,0.017241379310344827,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
684db2c7aa474355ab2cc55a7b5af3ce,2,0.0,0.5,0,0,0,0,0,1,0,0,0,390,2.9633333333333334,,6.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6851449a9192478d86ae6c22e8b93200,3,0.6666666666666666,0.3333333333333333,0,0,1,0,0,0,0,1,1,462,3.9050000000000002,2.5799999999999996,2.0,6.0,0.75,8.0,0.017316017316017316,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
68560c1706df4cb6829ac27d92160289,2,0.5,0.5,0,0,0,0,1,0,0,1,0,0,,36.73,,1.0,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
68579057911f48b697145c2ca1bb4783,3,1.0,1.0,2,1,0,0,0,0,0,0,0,330,31.950000000000003,24.00333333333333,2.0,3.0,0.6,5.0,0.015151515151515152,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
68581bf4b1314a9cadfe569958896f4f,2,1.0,1.0,0,1,0,0,1,0,0,0,0,252,12.768888888888888,14.65,9.0,2.0,0.18181818181818182,11.0,0.04365079365079365,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
685a085e74d0496a82def0e0962289ab,3,0.6666666666666666,1.0,0,0,0,0,2,0,0,1,0,414,2.4233333333333333,5.075714285714286,9.0,7.0,0.4375,16.0,0.03864734299516908,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
685b8642b2dd48b382e8829c8f8d38ad,1,1.0,1.0,0,0,0,0,0,0,1,0,0,348,15.901250000000001,12.13,8.0,1.0,0.1111111111111111,9.0,0.02586206896551724,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6860d544db4d41debe162f7f89747f35,2,1.0,0.0,0,1,0,0,0,0,0,0,1,360,6.8774999999999995,2.5557142857142856,4.0,7.0,0.6363636363636364,11.0,0.030555555555555555,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
68617ca6246f4fbc85e91a2a49552598,3,0.6666666666666666,0.0,1,1,0,0,0,0,1,0,0,0,,0.19,,1.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6862fd33a76f45d9989378116a1be4a9,1,0.0,0.0,0,0,0,0,0,0,0,0,0,318,21.8575,,4.0,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
686337f3cd1d4f548af8dcf79b727954,1,1.0,1.0,0,1,0,0,0,0,0,0,0,246,26.08,21.96,2.0,1.0,0.3333333333333333,3.0,0.012195121951219513,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
686c4f4215c34e9e97cabd991bfe3abf,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,14.15,,1.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
686fd63515fa4041bd8cd1d003a61926,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,3.56,,1.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
687124db30ef49628aa8f13c2149397c,2,1.0,1.0,1,0,0,0,0,1,0,0,0,246,19.05666666666667,20.9,3.0,2.0,0.4,5.0,0.02032520325203252,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6871a52c4c1a49dbbe88b6a04f43de37,2,0.5,0.0,0,0,0,0,0,1,0,0,0,396,1.83,2.435,4.0,2.0,0.3333333333333333,6.0,0.015151515151515152,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6873c87e6d94458ab9f0217dec258344,3,1.0,0.3333333333333333,0,1,1,0,1,0,0,0,0,414,,2.9499999999999997,,6.0,,,,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
687647a3973e4acb80441a1a1e6aee3a,1,1.0,1.0,0,0,0,0,0,0,1,0,0,414,25.212,17.63,5.0,1.0,0.16666666666666666,6.0,0.014492753623188406,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6878e89f853c4691b765ae71386dbe09,2,1.0,0.5,0,0,0,0,0,0,1,0,1,426,1.2,41.95333333333333,2.0,3.0,0.6,5.0,0.011737089201877934,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6879bd496adb4c2599146ddfba829d14,4,0.5,0.75,0,1,1,0,0,0,1,1,0,318,20.55,44.265,1.0,2.0,0.6666666666666666,3.0,0.009433962264150943,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
687fa57eccb44de6be932b262ac97140,1,1.0,0.0,1,0,0,0,0,0,0,0,0,0,26.18,,1.0,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
68847bcfe23c4f7681e82e98d22d0b23,3,0.6666666666666666,0.0,1,0,0,1,0,0,0,0,1,12,,2.385,,2.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6886b54723024200abba01cc65818a90,1,1.0,1.0,0,0,0,0,0,0,1,0,0,384,1.47,3.893333333333333,1.0,3.0,0.75,4.0,0.010416666666666666,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
68890545a1f541c5b8eb6c69682596ab,1,1.0,1.0,0,0,0,0,0,0,1,0,0,186,11.75,23.54,1.0,1.0,0.5,2.0,0.010752688172043012,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
689beb5e5dee4b998b22b1997a291f75,1,1.0,1.0,0,0,0,0,1,0,0,0,0,312,0.6883333333333334,3.1014285714285714,6.0,7.0,0.5384615384615384,13.0,0.041666666666666664,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
68a537d08baa4a7f89b0bc4c246453f4,3,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,1,0,1,390,14.9925,12.36,4.0,3.0,0.42857142857142855,7.0,0.017948717948717947,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
68aa156c761e40bf8a0f8d859379c89d,2,0.5,0.5,0,1,0,0,0,0,0,0,0,204,11.11,18.35,4.0,1.0,0.2,5.0,0.024509803921568627,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68ad3d39d2e041e7a1e4655bc023f0c8,2,1.0,1.0,0,0,0,0,0,1,0,1,0,330,18.88,23.16,4.0,2.0,0.3333333333333333,6.0,0.01818181818181818,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
68bab9dee0394863a2d15eeffa64d2fb,2,1.0,0.5,0,0,0,0,1,1,0,0,0,300,17.03,17.95,2.0,1.0,0.3333333333333333,3.0,0.01,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
68be06ca386d4c31939f3a4f0e3dd783,1,1.0,0.0,0,0,0,0,0,1,0,0,0,84,,0.9933333333333335,,3.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
68c6b1e667634868a940fcd4e84a6096,2,1.0,0.5,1,0,0,0,0,0,0,0,0,378,21.825000000000003,17.73,2.0,2.0,0.5,4.0,0.010582010582010581,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
68e6132e0d4847f9920c0152dd5a3642,3,1.0,0.6666666666666666,0,0,1,0,0,0,1,0,0,276,17.575,13.719999999999999,2.0,2.0,0.5,4.0,0.014492753623188406,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
68ebf5feb8d54d3bb95bdcac1f33efb7,5,0.4,0.6,0,1,0,0,1,1,0,0,2,384,27.82625,23.814999999999998,8.0,2.0,0.2,10.0,0.026041666666666668,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
68eee228713c429ebe1300155ad1fb33,4,1.0,0.75,0,1,0,1,0,0,1,0,1,426,19.783333333333335,16.856666666666666,6.0,3.0,0.3333333333333333,9.0,0.02112676056338028,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
68f0b93fd7cc40c0bec906c13dd2ee4b,4,0.75,0.75,1,1,0,0,0,0,1,0,0,462,22.588333333333335,16.318,6.0,5.0,0.45454545454545453,11.0,0.023809523809523808,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
68f32c01b6b144c6be1bd18ac2c319c3,3,0.3333333333333333,1.0,0,0,0,1,0,1,0,1,0,300,8.42,13.65,9.0,1.0,0.1,10.0,0.03333333333333333,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
68f42565785b4e23aac93af7759bd0dd,1,1.0,1.0,0,0,0,0,0,1,0,0,0,174,7.63,10.97,1.0,1.0,0.5,2.0,0.011494252873563218,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
68fc89081fe84717aac2ea97a41895d9,2,0.5,0.0,0,0,0,0,0,0,0,1,0,126,1.2650000000000001,,2.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6906ebbf5a1a4d2aa2e193ccb4dea609,2,0.0,0.5,0,0,0,0,0,0,0,1,0,120,24.585,,2.0,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
690ce015f65549f693d69593f3bd4663,1,1.0,1.0,1,0,0,0,0,0,0,0,0,60,19.09,29.24,1.0,1.0,0.5,2.0,0.03333333333333333,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
690d6c1f6dc449d7bb71c1711800925a,3,0.6666666666666666,0.6666666666666666,0,0,1,0,1,0,0,0,0,360,,19.855,,2.0,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
690deebf33ba4269a28a33698417007d,2,1.0,0.0,0,0,0,0,0,1,1,0,0,420,,0.9099999999999999,,2.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
691070d9519a40f8ad205ee75093269d,4,0.75,1.0,0,1,0,0,2,0,0,1,0,426,25.6575,21.333333333333332,4.0,3.0,0.42857142857142855,7.0,0.01643192488262911,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6917cdddf4ba496c9338f817950effcd,3,1.0,0.6666666666666666,0,1,0,0,0,0,0,1,1,432,19.5975,18.615000000000002,4.0,2.0,0.3333333333333333,6.0,0.013888888888888888,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
691cbd0619b740f1b94f78f8bffe5abd,1,1.0,0.0,0,0,1,0,0,0,0,0,0,234,1.6366666666666667,1.6349999999999998,3.0,2.0,0.4,5.0,0.021367521367521368,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6924192984cf4a17ac5e5b1a937af4b2,3,1.0,0.3333333333333333,0,0,0,0,1,0,0,0,2,384,121.59,2.568,1.0,5.0,0.8333333333333334,6.0,0.015625,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6929334cd7fd46abb467f475896ee1c6,2,0.5,0.0,0,0,0,0,0,1,1,0,0,0,5.53,,1.0,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
692e3eaba5854ad5bbdd51d241647830,4,1.0,0.25,0,0,1,0,1,0,0,0,1,198,,16.7525,,4.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
693082e8ccf9458a88c428779cf556a6,3,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,1,1,0,354,2.816,4.3675,5.0,4.0,0.4444444444444444,9.0,0.025423728813559324,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6931b2e538b840ed9da1e7fb31c1921d,2,1.0,0.0,1,0,0,0,0,0,0,0,1,474,3.8225,0.9400000000000001,4.0,5.0,0.5555555555555556,9.0,0.0189873417721519,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6932f4c26a0448849fc72612bdb9f6ad,3,0.6666666666666666,0.0,0,0,1,0,0,0,0,1,0,0,0.5700000000000001,,1.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
693f27280c58443eb4177ee91d67dfb9,2,0.0,0.5,0,0,0,1,0,1,0,0,0,252,3.31,,5.0,,,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
693fe2f8e247468ca3a4b581fa66f499,1,1.0,1.0,0,0,1,0,0,0,0,0,0,366,25.293333333333333,27.68,3.0,1.0,0.25,4.0,0.01092896174863388,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
69414d30b77e4e9181a08909630e41c2,3,0.6666666666666666,0.6666666666666666,1,1,0,0,0,0,0,0,0,228,10.59,14.975,1.0,2.0,0.6666666666666666,3.0,0.013157894736842105,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
69426d0b7c344fe68f6271ea3d06b804,1,1.0,0.0,0,0,0,0,0,0,1,0,0,342,5.916666666666667,0.5800000000000001,3.0,2.0,0.4,5.0,0.014619883040935672,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
694d6543c6fe4b2696d25b825475833a,3,1.0,0.3333333333333333,0,0,0,0,1,0,0,0,2,474,15.59,18.4975,5.0,4.0,0.4444444444444444,9.0,0.0189873417721519,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
69519c33ae124ef9bb84135555a33452,1,1.0,1.0,0,0,0,0,1,0,0,0,0,360,19.74142857142857,17.02,7.0,1.0,0.125,8.0,0.022222222222222223,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6951ddadd1654d718a41335d0a7bbc1c,3,0.3333333333333333,0.3333333333333333,0,0,0,0,1,0,0,1,0,432,,3.04,,5.0,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6960918e3a944a9687ed10c529f5e7eb,1,1.0,1.0,0,0,0,0,0,0,0,1,0,258,19.232,15.11,5.0,2.0,0.2857142857142857,7.0,0.027131782945736434,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
696493b9f616411a878d4a9b946e6196,3,0.6666666666666666,0.3333333333333333,0,0,1,0,1,0,0,0,0,0,,5.28,,1.0,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6966b1d94b8a48f3b0fbfd14dda579ac,2,1.0,1.0,0,0,0,0,1,1,0,0,0,276,6.631666666666667,8.59,6.0,3.0,0.3333333333333333,9.0,0.03260869565217391,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
69743d51492d4173b0e054fd5d8f943c,5,0.8,0.6,0,1,2,0,1,0,0,1,0,372,,8.122,,5.0,,,,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
69745775e68245c59f9d7b04f60ec04d,2,0.0,0.0,0,0,0,0,0,2,0,0,0,300,1.76,2.7199999999999998,3.0,1.0,0.25,4.0,0.013333333333333334,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6975f4adaa1649cba79eef8d60f4644a,1,1.0,0.0,0,0,0,0,0,0,0,0,1,444,3.0400000000000005,11.64,3.0,1.0,0.25,4.0,0.009009009009009009,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
